Namespace(basenet='vgg16_reducedfc.pth', batch_size=16, cuda=True, dataset='VOC', dataset_root='../data_SRDP/VOCdevkit', gamma=0.1, lr=1e-06, momentum=0.9, num_workers=8, resume=None, save_folder='weights/', start_iter=0, visdom=False, weight_decay=0.0005) 
iter 0 || Loss: 6074.5042724609375 || cur_lr: 1e-06 
iter 273800 || Loss: 786.4192810058594 || cur_lr: 1.0000000000000003e-11 
iter 273810 || Loss: 966.8822937011719 || cur_lr: 1.0000000000000003e-11 
iter 273820 || Loss: 819.7437896728516 || cur_lr: 1.0000000000000003e-11 
iter 273830 || Loss: 791.4801177978516 || cur_lr: 1.0000000000000003e-11 
iter 273840 || Loss: 328.7624282836914 || cur_lr: 1.0000000000000003e-11 
iter 273850 || Loss: 753.3797912597656 || cur_lr: 1.0000000000000003e-11 
iter 273860 || Loss: 967.3303833007812 || cur_lr: 1.0000000000000003e-11 
iter 273870 || Loss: 635.2070159912109 || cur_lr: 1.0000000000000003e-11 
iter 273880 || Loss: 716.2266387939453 || cur_lr: 1.0000000000000003e-11 
iter 273890 || Loss: 576.9664001464844 || cur_lr: 1.0000000000000003e-11 
iter 273900 || Loss: 563.2770538330078 || cur_lr: 1.0000000000000003e-11 
iter 273910 || Loss: 694.7830963134766 || cur_lr: 1.0000000000000003e-11 
iter 273920 || Loss: 668.6487426757812 || cur_lr: 1.0000000000000003e-11 
iter 273930 || Loss: 800.2006378173828 || cur_lr: 1.0000000000000003e-11 
iter 273940 || Loss: 728.8158874511719 || cur_lr: 1.0000000000000003e-11 
iter 273950 || Loss: 896.6495361328125 || cur_lr: 1.0000000000000003e-11 
iter 273960 || Loss: 666.5709686279297 || cur_lr: 1.0000000000000003e-11 
iter 273970 || Loss: 634.5152893066406 || cur_lr: 1.0000000000000003e-11 
iter 273980 || Loss: 988.4986267089844 || cur_lr: 1.0000000000000003e-11 
iter 273990 || Loss: 606.9404296875 || cur_lr: 1.0000000000000003e-11 
iter 274000 || Loss: 734.1539306640625 || cur_lr: 1.0000000000000003e-11 
iter 274010 || Loss: 554.1024627685547 || cur_lr: 1.0000000000000003e-11 
iter 274020 || Loss: 949.7377624511719 || cur_lr: 1.0000000000000003e-11 
iter 274030 || Loss: 970.235107421875 || cur_lr: 1.0000000000000003e-11 
iter 274040 || Loss: 588.3308563232422 || cur_lr: 1.0000000000000003e-11 
iter 274050 || Loss: 695.0565032958984 || cur_lr: 1.0000000000000003e-11 
iter 274060 || Loss: 578.2759704589844 || cur_lr: 1.0000000000000003e-11 
iter 274070 || Loss: 1149.4927978515625 || cur_lr: 1.0000000000000003e-11 
iter 274080 || Loss: 812.4793395996094 || cur_lr: 1.0000000000000003e-11 
iter 274090 || Loss: 747.6028747558594 || cur_lr: 1.0000000000000003e-11 
iter 274100 || Loss: 918.0080261230469 || cur_lr: 1.0000000000000003e-11 
iter 274110 || Loss: 532.1476440429688 || cur_lr: 1.0000000000000003e-11 
iter 274120 || Loss: 569.5574645996094 || cur_lr: 1.0000000000000003e-11 
iter 274130 || Loss: 542.5731201171875 || cur_lr: 1.0000000000000003e-11 
iter 274140 || Loss: 660.4433898925781 || cur_lr: 1.0000000000000003e-11 
iter 274150 || Loss: 706.3780212402344 || cur_lr: 1.0000000000000003e-11 
iter 274160 || Loss: 783.5899353027344 || cur_lr: 1.0000000000000003e-11 
iter 274170 || Loss: 555.1283111572266 || cur_lr: 1.0000000000000003e-11 
iter 274180 || Loss: 606.5329284667969 || cur_lr: 1.0000000000000003e-11 
iter 274190 || Loss: 975.5166015625 || cur_lr: 1.0000000000000003e-11 
iter 274200 || Loss: 397.4219055175781 || cur_lr: 1.0000000000000003e-11 
iter 274210 || Loss: 870.8802032470703 || cur_lr: 1.0000000000000003e-11 
iter 274220 || Loss: 513.3425140380859 || cur_lr: 1.0000000000000003e-11 
iter 274230 || Loss: 929.3108520507812 || cur_lr: 1.0000000000000003e-11 
iter 274240 || Loss: 810.6267700195312 || cur_lr: 1.0000000000000003e-11 
iter 274250 || Loss: 922.1867370605469 || cur_lr: 1.0000000000000003e-11 
iter 274260 || Loss: 789.4107360839844 || cur_lr: 1.0000000000000003e-11 
iter 274270 || Loss: 754.26708984375 || cur_lr: 1.0000000000000003e-11 
iter 274280 || Loss: 1060.0510864257812 || cur_lr: 1.0000000000000003e-11 
iter 274290 || Loss: 809.1670074462891 || cur_lr: 1.0000000000000003e-11 
iter 274300 || Loss: 461.71173095703125 || cur_lr: 1.0000000000000003e-11 
iter 274310 || Loss: 760.880126953125 || cur_lr: 1.0000000000000003e-11 
iter 274320 || Loss: 906.3927001953125 || cur_lr: 1.0000000000000003e-11 
iter 274330 || Loss: 956.8307189941406 || cur_lr: 1.0000000000000003e-11 
iter 274340 || Loss: 1034.3734436035156 || cur_lr: 1.0000000000000003e-11 
iter 274350 || Loss: 814.2234649658203 || cur_lr: 1.0000000000000003e-11 
iter 274360 || Loss: 647.7052612304688 || cur_lr: 1.0000000000000003e-11 
iter 274370 || Loss: 587.377197265625 || cur_lr: 1.0000000000000003e-11 
iter 274380 || Loss: 645.1658020019531 || cur_lr: 1.0000000000000003e-11 
iter 274390 || Loss: 663.9600677490234 || cur_lr: 1.0000000000000003e-11 
iter 274400 || Loss: 838.05908203125 || cur_lr: 1.0000000000000003e-11 
iter 274410 || Loss: 592.5067443847656 || cur_lr: 1.0000000000000003e-11 
iter 274420 || Loss: 858.60205078125 || cur_lr: 1.0000000000000003e-11 
iter 274430 || Loss: 1409.7763977050781 || cur_lr: 1.0000000000000003e-11 
iter 274440 || Loss: 526.0519866943359 || cur_lr: 1.0000000000000003e-11 
iter 274450 || Loss: 1108.7696228027344 || cur_lr: 1.0000000000000003e-11 
iter 274460 || Loss: 585.0169830322266 || cur_lr: 1.0000000000000003e-11 
iter 274470 || Loss: 777.2332458496094 || cur_lr: 1.0000000000000003e-11 
iter 274480 || Loss: 595.277587890625 || cur_lr: 1.0000000000000003e-11 
iter 274490 || Loss: 612.2022094726562 || cur_lr: 1.0000000000000003e-11 
iter 274500 || Loss: 657.1559143066406 || cur_lr: 1.0000000000000003e-11 
iter 274510 || Loss: 687.2933349609375 || cur_lr: 1.0000000000000003e-11 
iter 274520 || Loss: 752.4723358154297 || cur_lr: 1.0000000000000003e-11 
iter 274530 || Loss: 979.5774841308594 || cur_lr: 1.0000000000000003e-11 
iter 274540 || Loss: 957.0149536132812 || cur_lr: 1.0000000000000003e-11 
iter 274550 || Loss: 934.906005859375 || cur_lr: 1.0000000000000003e-11 
iter 274560 || Loss: 1117.4470520019531 || cur_lr: 1.0000000000000003e-11 
iter 274570 || Loss: 693.5364379882812 || cur_lr: 1.0000000000000003e-11 
iter 274580 || Loss: 881.0700073242188 || cur_lr: 1.0000000000000003e-11 
iter 274590 || Loss: 693.5433044433594 || cur_lr: 1.0000000000000003e-11 
iter 274600 || Loss: 836.3878784179688 || cur_lr: 1.0000000000000003e-11 
iter 274610 || Loss: 980.5843505859375 || cur_lr: 1.0000000000000003e-11 
iter 274620 || Loss: 638.7580718994141 || cur_lr: 1.0000000000000003e-11 
iter 274630 || Loss: 715.0641479492188 || cur_lr: 1.0000000000000003e-11 
iter 274640 || Loss: 806.3047790527344 || cur_lr: 1.0000000000000003e-11 
iter 274650 || Loss: 575.9489898681641 || cur_lr: 1.0000000000000003e-11 
iter 274660 || Loss: 496.7693328857422 || cur_lr: 1.0000000000000003e-11 
iter 274670 || Loss: 881.2600708007812 || cur_lr: 1.0000000000000003e-11 
iter 274680 || Loss: 1027.1830139160156 || cur_lr: 1.0000000000000003e-11 
iter 274690 || Loss: 691.4495391845703 || cur_lr: 1.0000000000000003e-11 
iter 274700 || Loss: 848.6427612304688 || cur_lr: 1.0000000000000003e-11 
iter 274710 || Loss: 656.2710723876953 || cur_lr: 1.0000000000000003e-11 
iter 274720 || Loss: 643.4153289794922 || cur_lr: 1.0000000000000003e-11 
iter 274730 || Loss: 541.7263946533203 || cur_lr: 1.0000000000000003e-11 
iter 274740 || Loss: 1210.8990783691406 || cur_lr: 1.0000000000000003e-11 
iter 274750 || Loss: 680.0478210449219 || cur_lr: 1.0000000000000003e-11 
iter 274760 || Loss: 526.7443542480469 || cur_lr: 1.0000000000000003e-11 
iter 274770 || Loss: 1121.9919128417969 || cur_lr: 1.0000000000000003e-11 
iter 274780 || Loss: 694.3890533447266 || cur_lr: 1.0000000000000003e-11 
iter 274790 || Loss: 827.8247528076172 || cur_lr: 1.0000000000000003e-11 
iter 274800 || Loss: 1077.4861755371094 || cur_lr: 1.0000000000000003e-11 
iter 274810 || Loss: 593.1098327636719 || cur_lr: 1.0000000000000003e-11 
iter 274820 || Loss: 714.0099182128906 || cur_lr: 1.0000000000000003e-11 
iter 274830 || Loss: 780.9798278808594 || cur_lr: 1.0000000000000003e-11 
iter 274840 || Loss: 832.1662750244141 || cur_lr: 1.0000000000000003e-11 
iter 274850 || Loss: 750.1592712402344 || cur_lr: 1.0000000000000003e-11 
iter 274860 || Loss: 659.6998901367188 || cur_lr: 1.0000000000000003e-11 
iter 274870 || Loss: 683.3531799316406 || cur_lr: 1.0000000000000003e-11 
iter 274880 || Loss: 671.366455078125 || cur_lr: 1.0000000000000003e-11 
iter 274890 || Loss: 569.5168609619141 || cur_lr: 1.0000000000000003e-11 
iter 274900 || Loss: 732.4152679443359 || cur_lr: 1.0000000000000003e-11 
iter 274910 || Loss: 670.9030151367188 || cur_lr: 1.0000000000000003e-11 
iter 274920 || Loss: 622.5733032226562 || cur_lr: 1.0000000000000003e-11 
iter 274930 || Loss: 588.2478942871094 || cur_lr: 1.0000000000000003e-11 
iter 274940 || Loss: 850.27490234375 || cur_lr: 1.0000000000000003e-11 
iter 274950 || Loss: 601.6934509277344 || cur_lr: 1.0000000000000003e-11 
iter 274960 || Loss: 849.1296997070312 || cur_lr: 1.0000000000000003e-11 
iter 274970 || Loss: 791.7499694824219 || cur_lr: 1.0000000000000003e-11 
iter 274980 || Loss: 650.5591430664062 || cur_lr: 1.0000000000000003e-11 
iter 274990 || Loss: 764.5375671386719 || cur_lr: 1.0000000000000003e-11 
iter 275000 || Loss: 775.5650329589844 || cur_lr: 1.0000000000000003e-11 
iter 275010 || Loss: 1058.615234375 || cur_lr: 1.0000000000000003e-11 
iter 275020 || Loss: 686.2342071533203 || cur_lr: 1.0000000000000003e-11 
iter 275030 || Loss: 1007.2135009765625 || cur_lr: 1.0000000000000003e-11 
iter 275040 || Loss: 623.7947540283203 || cur_lr: 1.0000000000000003e-11 
iter 275050 || Loss: 632.3382873535156 || cur_lr: 1.0000000000000003e-11 
iter 275060 || Loss: 930.1070556640625 || cur_lr: 1.0000000000000003e-11 
iter 275070 || Loss: 862.5701599121094 || cur_lr: 1.0000000000000003e-11 
iter 275080 || Loss: 781.6607971191406 || cur_lr: 1.0000000000000003e-11 
iter 275090 || Loss: 638.1041564941406 || cur_lr: 1.0000000000000003e-11 
iter 275100 || Loss: 959.5171813964844 || cur_lr: 1.0000000000000003e-11 
iter 275110 || Loss: 655.04150390625 || cur_lr: 1.0000000000000003e-11 
iter 275120 || Loss: 905.1838073730469 || cur_lr: 1.0000000000000003e-11 
iter 275130 || Loss: 958.0694274902344 || cur_lr: 1.0000000000000003e-11 
iter 275140 || Loss: 924.8433837890625 || cur_lr: 1.0000000000000003e-11 
iter 275150 || Loss: 694.673828125 || cur_lr: 1.0000000000000003e-11 
iter 275160 || Loss: 801.3623352050781 || cur_lr: 1.0000000000000003e-11 
iter 275170 || Loss: 628.5430450439453 || cur_lr: 1.0000000000000003e-11 
iter 275180 || Loss: 655.4004211425781 || cur_lr: 1.0000000000000003e-11 
iter 275190 || Loss: 1563.5698852539062 || cur_lr: 1.0000000000000003e-11 
iter 275200 || Loss: 665.5780944824219 || cur_lr: 1.0000000000000003e-11 
iter 275210 || Loss: 488.4887390136719 || cur_lr: 1.0000000000000003e-11 
iter 275220 || Loss: 1490.2880554199219 || cur_lr: 1.0000000000000003e-11 
iter 275230 || Loss: 1120.9890747070312 || cur_lr: 1.0000000000000003e-11 
iter 275240 || Loss: 600.6499328613281 || cur_lr: 1.0000000000000003e-11 
iter 275250 || Loss: 737.6471252441406 || cur_lr: 1.0000000000000003e-11 
iter 275260 || Loss: 412.69429779052734 || cur_lr: 1.0000000000000003e-11 
iter 275270 || Loss: 650.7482604980469 || cur_lr: 1.0000000000000003e-11 
iter 275280 || Loss: 895.8585205078125 || cur_lr: 1.0000000000000003e-11 
iter 275290 || Loss: 1130.2404174804688 || cur_lr: 1.0000000000000003e-11 
iter 275300 || Loss: 857.707275390625 || cur_lr: 1.0000000000000003e-11 
iter 275310 || Loss: 748.6727752685547 || cur_lr: 1.0000000000000003e-11 
iter 275320 || Loss: 1113.03076171875 || cur_lr: 1.0000000000000003e-11 
iter 275330 || Loss: 681.8324127197266 || cur_lr: 1.0000000000000003e-11 
iter 275340 || Loss: 542.9932250976562 || cur_lr: 1.0000000000000003e-11 
iter 275350 || Loss: 957.2760925292969 || cur_lr: 1.0000000000000003e-11 
iter 275360 || Loss: 954.5972290039062 || cur_lr: 1.0000000000000003e-11 
iter 275370 || Loss: 1255.2189025878906 || cur_lr: 1.0000000000000003e-11 
iter 275380 || Loss: 646.7502746582031 || cur_lr: 1.0000000000000003e-11 
iter 275390 || Loss: 792.0307006835938 || cur_lr: 1.0000000000000003e-11 
iter 275400 || Loss: 837.9800415039062 || cur_lr: 1.0000000000000003e-11 
iter 275410 || Loss: 729.7724609375 || cur_lr: 1.0000000000000003e-11 
iter 275420 || Loss: 833.9975891113281 || cur_lr: 1.0000000000000003e-11 
iter 275430 || Loss: 680.4014739990234 || cur_lr: 1.0000000000000003e-11 
iter 275440 || Loss: 1371.1356506347656 || cur_lr: 1.0000000000000003e-11 
iter 275450 || Loss: 758.5849151611328 || cur_lr: 1.0000000000000003e-11 
iter 275460 || Loss: 605.5619049072266 || cur_lr: 1.0000000000000003e-11 
iter 275470 || Loss: 460.7352600097656 || cur_lr: 1.0000000000000003e-11 
iter 275480 || Loss: 582.6009368896484 || cur_lr: 1.0000000000000003e-11 
iter 275490 || Loss: 554.2325744628906 || cur_lr: 1.0000000000000003e-11 
iter 275500 || Loss: 783.8800964355469 || cur_lr: 1.0000000000000003e-11 
iter 275510 || Loss: 732.727783203125 || cur_lr: 1.0000000000000003e-11 
iter 275520 || Loss: 1270.896728515625 || cur_lr: 1.0000000000000003e-11 
iter 275530 || Loss: 586.2499694824219 || cur_lr: 1.0000000000000003e-11 
iter 275540 || Loss: 572.6684417724609 || cur_lr: 1.0000000000000003e-11 
iter 275550 || Loss: 482.3423614501953 || cur_lr: 1.0000000000000003e-11 
iter 275560 || Loss: 669.4190673828125 || cur_lr: 1.0000000000000003e-11 
iter 275570 || Loss: 1426.6549072265625 || cur_lr: 1.0000000000000003e-11 
iter 275580 || Loss: 677.6912689208984 || cur_lr: 1.0000000000000003e-11 
iter 275590 || Loss: 561.5562744140625 || cur_lr: 1.0000000000000003e-11 
iter 275600 || Loss: 803.7136840820312 || cur_lr: 1.0000000000000003e-11 
iter 275610 || Loss: 627.8485717773438 || cur_lr: 1.0000000000000003e-11 
iter 275620 || Loss: 940.8436584472656 || cur_lr: 1.0000000000000003e-11 
iter 275630 || Loss: 864.9338073730469 || cur_lr: 1.0000000000000003e-11 
iter 275640 || Loss: 658.5576019287109 || cur_lr: 1.0000000000000003e-11 
iter 275650 || Loss: 659.5129547119141 || cur_lr: 1.0000000000000003e-11 
iter 275660 || Loss: 725.9835052490234 || cur_lr: 1.0000000000000003e-11 
iter 275670 || Loss: 940.8938903808594 || cur_lr: 1.0000000000000003e-11 
iter 275680 || Loss: 720.6221923828125 || cur_lr: 1.0000000000000003e-11 
iter 275690 || Loss: 398.11170196533203 || cur_lr: 1.0000000000000003e-11 
iter 275700 || Loss: 737.7344512939453 || cur_lr: 1.0000000000000003e-11 
iter 275710 || Loss: 606.4570007324219 || cur_lr: 1.0000000000000003e-11 
iter 275720 || Loss: 573.1612548828125 || cur_lr: 1.0000000000000003e-11 
iter 275730 || Loss: 787.4142913818359 || cur_lr: 1.0000000000000003e-11 
iter 275740 || Loss: 744.2937622070312 || cur_lr: 1.0000000000000003e-11 
iter 275750 || Loss: 507.5125732421875 || cur_lr: 1.0000000000000003e-11 
iter 275760 || Loss: 587.9837493896484 || cur_lr: 1.0000000000000003e-11 
iter 275770 || Loss: 641.1858825683594 || cur_lr: 1.0000000000000003e-11 
iter 275780 || Loss: 738.7187347412109 || cur_lr: 1.0000000000000003e-11 
iter 275790 || Loss: 713.0225219726562 || cur_lr: 1.0000000000000003e-11 
iter 275800 || Loss: 671.5664367675781 || cur_lr: 1.0000000000000003e-11 
iter 275810 || Loss: 872.9111938476562 || cur_lr: 1.0000000000000003e-11 
iter 275820 || Loss: 900.6868286132812 || cur_lr: 1.0000000000000003e-11 
iter 275830 || Loss: 738.4905242919922 || cur_lr: 1.0000000000000003e-11 
iter 275840 || Loss: 860.8184356689453 || cur_lr: 1.0000000000000003e-11 
iter 275850 || Loss: 1054.2334594726562 || cur_lr: 1.0000000000000003e-11 
iter 275860 || Loss: 888.8800659179688 || cur_lr: 1.0000000000000003e-11 
iter 275870 || Loss: 610.9162292480469 || cur_lr: 1.0000000000000003e-11 
iter 275880 || Loss: 691.4501647949219 || cur_lr: 1.0000000000000003e-11 
iter 275890 || Loss: 870.8861999511719 || cur_lr: 1.0000000000000003e-11 
iter 275900 || Loss: 688.0384826660156 || cur_lr: 1.0000000000000003e-11 
iter 275910 || Loss: 584.6677856445312 || cur_lr: 1.0000000000000003e-11 
iter 275920 || Loss: 688.1282196044922 || cur_lr: 1.0000000000000003e-11 
iter 275930 || Loss: 505.53289794921875 || cur_lr: 1.0000000000000003e-11 
iter 275940 || Loss: 1092.7252502441406 || cur_lr: 1.0000000000000003e-11 
iter 275950 || Loss: 583.4328002929688 || cur_lr: 1.0000000000000003e-11 
iter 275960 || Loss: 830.0314636230469 || cur_lr: 1.0000000000000003e-11 
iter 275970 || Loss: 908.9835205078125 || cur_lr: 1.0000000000000003e-11 
iter 275980 || Loss: 793.0872344970703 || cur_lr: 1.0000000000000003e-11 
iter 275990 || Loss: 671.9012756347656 || cur_lr: 1.0000000000000003e-11 
iter 276000 || Loss: 820.3457946777344 || cur_lr: 1.0000000000000003e-11 
iter 276010 || Loss: 544.6590423583984 || cur_lr: 1.0000000000000003e-11 
iter 276020 || Loss: 700.9635009765625 || cur_lr: 1.0000000000000003e-11 
iter 276030 || Loss: 1138.0968322753906 || cur_lr: 1.0000000000000003e-11 
iter 276040 || Loss: 713.5548706054688 || cur_lr: 1.0000000000000003e-11 
iter 276050 || Loss: 617.0772705078125 || cur_lr: 1.0000000000000003e-11 
iter 276060 || Loss: 1016.7001953125 || cur_lr: 1.0000000000000003e-11 
iter 276070 || Loss: 824.0394287109375 || cur_lr: 1.0000000000000003e-11 
iter 276080 || Loss: 582.0274810791016 || cur_lr: 1.0000000000000003e-11 
iter 276090 || Loss: 872.685302734375 || cur_lr: 1.0000000000000003e-11 
iter 276100 || Loss: 864.7935485839844 || cur_lr: 1.0000000000000003e-11 
iter 276110 || Loss: 1238.2734985351562 || cur_lr: 1.0000000000000003e-11 
iter 276120 || Loss: 574.1974945068359 || cur_lr: 1.0000000000000003e-11 
iter 276130 || Loss: 805.5449829101562 || cur_lr: 1.0000000000000003e-11 
iter 276140 || Loss: 521.1556701660156 || cur_lr: 1.0000000000000003e-11 
iter 276150 || Loss: 1257.23779296875 || cur_lr: 1.0000000000000003e-11 
iter 276160 || Loss: 738.430419921875 || cur_lr: 1.0000000000000003e-11 
iter 276170 || Loss: 711.5045928955078 || cur_lr: 1.0000000000000003e-11 
iter 276180 || Loss: 715.9095611572266 || cur_lr: 1.0000000000000003e-11 
iter 276190 || Loss: 791.8743896484375 || cur_lr: 1.0000000000000003e-11 
iter 276200 || Loss: 697.6479797363281 || cur_lr: 1.0000000000000003e-11 
iter 276210 || Loss: 894.0126953125 || cur_lr: 1.0000000000000003e-11 
iter 276220 || Loss: 648.0727844238281 || cur_lr: 1.0000000000000003e-11 
iter 276230 || Loss: 1207.9284973144531 || cur_lr: 1.0000000000000003e-11 
iter 276240 || Loss: 1388.9967041015625 || cur_lr: 1.0000000000000003e-11 
iter 276250 || Loss: 757.7989196777344 || cur_lr: 1.0000000000000003e-11 
iter 276260 || Loss: 741.8594970703125 || cur_lr: 1.0000000000000003e-11 
iter 276270 || Loss: 499.0218963623047 || cur_lr: 1.0000000000000003e-11 
iter 276280 || Loss: 728.1884460449219 || cur_lr: 1.0000000000000003e-11 
iter 276290 || Loss: 581.0788116455078 || cur_lr: 1.0000000000000003e-11 
iter 276300 || Loss: 711.301513671875 || cur_lr: 1.0000000000000003e-11 
iter 276310 || Loss: 1219.6449890136719 || cur_lr: 1.0000000000000003e-11 
iter 276320 || Loss: 815.1294555664062 || cur_lr: 1.0000000000000003e-11 
iter 276330 || Loss: 580.0364379882812 || cur_lr: 1.0000000000000003e-11 
iter 276340 || Loss: 479.1808624267578 || cur_lr: 1.0000000000000003e-11 
iter 276350 || Loss: 673.6278381347656 || cur_lr: 1.0000000000000003e-11 
iter 276360 || Loss: 879.0440063476562 || cur_lr: 1.0000000000000003e-11 
iter 276370 || Loss: 788.9969787597656 || cur_lr: 1.0000000000000003e-11 
iter 276380 || Loss: 714.4492950439453 || cur_lr: 1.0000000000000003e-11 
iter 276390 || Loss: 662.9760437011719 || cur_lr: 1.0000000000000003e-11 
iter 276400 || Loss: 794.9463958740234 || cur_lr: 1.0000000000000003e-11 
iter 276410 || Loss: 846.1292419433594 || cur_lr: 1.0000000000000003e-11 
iter 276420 || Loss: 648.7361450195312 || cur_lr: 1.0000000000000003e-11 
iter 276430 || Loss: 484.74952697753906 || cur_lr: 1.0000000000000003e-11 
iter 276440 || Loss: 630.4225616455078 || cur_lr: 1.0000000000000003e-11 
iter 276450 || Loss: 1013.9544372558594 || cur_lr: 1.0000000000000003e-11 
iter 276460 || Loss: 674.8206787109375 || cur_lr: 1.0000000000000003e-11 
iter 276470 || Loss: 603.8531188964844 || cur_lr: 1.0000000000000003e-11 
iter 276480 || Loss: 580.5979614257812 || cur_lr: 1.0000000000000003e-11 
iter 276490 || Loss: 848.1033935546875 || cur_lr: 1.0000000000000003e-11 
iter 276500 || Loss: 971.8132934570312 || cur_lr: 1.0000000000000003e-11 
iter 276510 || Loss: 711.2964172363281 || cur_lr: 1.0000000000000003e-11 
iter 276520 || Loss: 596.4904479980469 || cur_lr: 1.0000000000000003e-11 
iter 276530 || Loss: 774.5942077636719 || cur_lr: 1.0000000000000003e-11 
iter 276540 || Loss: 1148.5086059570312 || cur_lr: 1.0000000000000003e-11 
iter 276550 || Loss: 829.2423553466797 || cur_lr: 1.0000000000000003e-11 
iter 276560 || Loss: 1130.02099609375 || cur_lr: 1.0000000000000003e-11 
iter 276570 || Loss: 636.1894378662109 || cur_lr: 1.0000000000000003e-11 
iter 276580 || Loss: 959.0057220458984 || cur_lr: 1.0000000000000003e-11 
iter 276590 || Loss: 841.8469390869141 || cur_lr: 1.0000000000000003e-11 
iter 276600 || Loss: 601.1344299316406 || cur_lr: 1.0000000000000003e-11 
iter 276610 || Loss: 842.7066650390625 || cur_lr: 1.0000000000000003e-11 
iter 276620 || Loss: 732.8736267089844 || cur_lr: 1.0000000000000003e-11 
iter 276630 || Loss: 645.0381774902344 || cur_lr: 1.0000000000000003e-11 
iter 276640 || Loss: 562.50634765625 || cur_lr: 1.0000000000000003e-11 
iter 276650 || Loss: 589.6650848388672 || cur_lr: 1.0000000000000003e-11 
iter 276660 || Loss: 729.0422821044922 || cur_lr: 1.0000000000000003e-11 
iter 276670 || Loss: 742.8500671386719 || cur_lr: 1.0000000000000003e-11 
iter 276680 || Loss: 598.2239074707031 || cur_lr: 1.0000000000000003e-11 
iter 276690 || Loss: 645.3217468261719 || cur_lr: 1.0000000000000003e-11 
iter 276700 || Loss: 601.4503173828125 || cur_lr: 1.0000000000000003e-11 
iter 276710 || Loss: 844.0726318359375 || cur_lr: 1.0000000000000003e-11 
iter 276720 || Loss: 903.0733642578125 || cur_lr: 1.0000000000000003e-11 
iter 276730 || Loss: 774.70947265625 || cur_lr: 1.0000000000000003e-11 
iter 276740 || Loss: 805.5539398193359 || cur_lr: 1.0000000000000003e-11 
iter 276750 || Loss: 876.1959381103516 || cur_lr: 1.0000000000000003e-11 
iter 276760 || Loss: 691.4207763671875 || cur_lr: 1.0000000000000003e-11 
iter 276770 || Loss: 725.6813049316406 || cur_lr: 1.0000000000000003e-11 
iter 276780 || Loss: 982.7868041992188 || cur_lr: 1.0000000000000003e-11 
iter 276790 || Loss: 644.1626739501953 || cur_lr: 1.0000000000000003e-11 
iter 276800 || Loss: 856.6816101074219 || cur_lr: 1.0000000000000003e-11 
iter 276810 || Loss: 636.3768310546875 || cur_lr: 1.0000000000000003e-11 
iter 276820 || Loss: 918.4668579101562 || cur_lr: 1.0000000000000003e-11 
iter 276830 || Loss: 817.4349822998047 || cur_lr: 1.0000000000000003e-11 
iter 276840 || Loss: 943.8473510742188 || cur_lr: 1.0000000000000003e-11 
iter 276850 || Loss: 447.33663177490234 || cur_lr: 1.0000000000000003e-11 
iter 276860 || Loss: 776.1834716796875 || cur_lr: 1.0000000000000003e-11 
iter 276870 || Loss: 647.8127593994141 || cur_lr: 1.0000000000000003e-11 
iter 276880 || Loss: 356.9466247558594 || cur_lr: 1.0000000000000003e-11 
iter 276890 || Loss: 1400.552734375 || cur_lr: 1.0000000000000003e-11 
iter 276900 || Loss: 729.9010009765625 || cur_lr: 1.0000000000000003e-11 
iter 276910 || Loss: 868.7607727050781 || cur_lr: 1.0000000000000003e-11 
iter 276920 || Loss: 1013.7504577636719 || cur_lr: 1.0000000000000003e-11 
iter 276930 || Loss: 676.1210174560547 || cur_lr: 1.0000000000000003e-11 
iter 276940 || Loss: 532.6216735839844 || cur_lr: 1.0000000000000003e-11 
iter 276950 || Loss: 568.330078125 || cur_lr: 1.0000000000000003e-11 
iter 276960 || Loss: 779.9347534179688 || cur_lr: 1.0000000000000003e-11 
iter 276970 || Loss: 628.0442657470703 || cur_lr: 1.0000000000000003e-11 
iter 276980 || Loss: 572.3827667236328 || cur_lr: 1.0000000000000003e-11 
iter 276990 || Loss: 491.87335205078125 || cur_lr: 1.0000000000000003e-11 
iter 277000 || Loss: 783.4266662597656 || cur_lr: 1.0000000000000003e-11 
iter 277010 || Loss: 900.4904479980469 || cur_lr: 1.0000000000000003e-11 
iter 277020 || Loss: 884.2991943359375 || cur_lr: 1.0000000000000003e-11 
iter 277030 || Loss: 920.431396484375 || cur_lr: 1.0000000000000003e-11 
iter 277040 || Loss: 672.8514404296875 || cur_lr: 1.0000000000000003e-11 
iter 277050 || Loss: 772.3076934814453 || cur_lr: 1.0000000000000003e-11 
iter 277060 || Loss: 911.5258178710938 || cur_lr: 1.0000000000000003e-11 
iter 277070 || Loss: 346.5781936645508 || cur_lr: 1.0000000000000003e-11 
iter 277080 || Loss: 734.6841125488281 || cur_lr: 1.0000000000000003e-11 
iter 277090 || Loss: 482.7182312011719 || cur_lr: 1.0000000000000003e-11 
iter 277100 || Loss: 784.9496612548828 || cur_lr: 1.0000000000000003e-11 
iter 277110 || Loss: 815.4393768310547 || cur_lr: 1.0000000000000003e-11 
iter 277120 || Loss: 524.8254241943359 || cur_lr: 1.0000000000000003e-11 
iter 277130 || Loss: 784.8931274414062 || cur_lr: 1.0000000000000003e-11 
iter 277140 || Loss: 930.076904296875 || cur_lr: 1.0000000000000003e-11 
iter 277150 || Loss: 1199.386962890625 || cur_lr: 1.0000000000000003e-11 
iter 277160 || Loss: 752.2741546630859 || cur_lr: 1.0000000000000003e-11 
